customer_id,monthly_transactions,avg_basket_size,total_spend,avg_session_duration,email_open_rate,product_views_per_visit,return_rate,customer_tenure_months,recency_days
CUST_2455,11.0,7.1,1596.86,30.2,0.31,32.8,0.05,21,12
CUST_2456,3.6,6.0,1749.45,31.1,0.95,27.4,0.34,1,13
CUST_2457,7.6,5.2,1494.55,24.8,0.0,30.3,0.14,13,11
CUST_2458,1.7,18.7,3437.9,13.9,0.71,13.6,0.05,15,20
CUST_2459,4.5,17.4,4124.23,25.1,0.95,16.7,0.29,35,18
CUST_2460,11.1,7.4,1562.87,29.8,0.0,40.0,0.08,24,18
CUST_2461,8.6,4.7,1752.16,30.4,0.87,34.1,0.17,25,8
CUST_2462,5.1,4.5,421.56,76.2,0.95,39.1,0.5,17,39
CUST_2463,7.5,4.4,1528.46,33.7,0.95,36.2,0.07,22,14
CUST_2464,5.5,2.7,1383.26,25.4,0.95,35.6,0.03,20,12
CUST_2465,2.0,3.7,469.87,50.1,0.0,28.5,0.05,24,41
CUST_2466,3.7,20.3,4183.25,24.0,0.95,17.3,0.2,33,35
CUST_2467,4.1,1.0,1409.73,17.3,0.95,24.2,0.19,5,11
CUST_2468,16.2,25.8,6140.68,52.7,0.0,43.4,0.18,37,18
CUST_2469,2.9,5.6,1362.67,28.1,0.82,26.5,0.07,5,7
CUST_2470,6.7,6.7,1153.15,29.3,0.0,37.2,0.16,11,17
CUST_2471,10.9,8.4,1538.1,40.9,0.28,39.0,0.01,31,16
CUST_2472,5.5,8.2,1915.39,50.2,0.95,42.7,0.34,31,15
CUST_2473,17.9,27.1,6754.29,57.0,0.09,51.2,0.07,38,8
CUST_2474,13.9,20.8,7049.94,53.4,0.95,57.3,0.0,35,12
CUST_2475,13.7,21.8,6522.87,39.4,0.95,37.8,0.0,20,4
CUST_2476,2.0,15.1,3423.47,15.3,0.0,3.0,0.1,1,17
CUST_2477,3.9,5.0,582.08,67.1,0.95,31.3,0.0,46,48
CUST_2478,5.0,8.5,1899.16,33.7,0.66,30.0,0.07,10,5
CUST_2479,12.5,19.8,5822.32,40.6,0.61,43.5,0.06,22,8
CUST_2480,7.7,4.5,1264.32,28.5,0.95,28.2,0.19,14,16
CUST_2481,3.1,18.1,3656.92,14.8,0.0,11.7,0.23,13,14
CUST_2482,3.9,4.6,412.38,55.2,0.19,24.6,0.47,9,54
CUST_2483,7.7,5.7,1199.49,40.2,0.95,37.7,0.03,23,13
CUST_2484,2.4,3.3,424.06,59.0,0.57,38.7,0.33,20,43
CUST_2485,9.9,7.3,1377.1,29.6,0.76,39.7,0.0,24,12
CUST_2486,0.9,3.7,501.22,57.1,0.95,33.9,0.0,35,35
CUST_2487,8.1,5.2,1545.46,27.3,0.95,43.0,0.0,23,11
CUST_2488,4.5,8.4,2418.9,28.1,0.67,20.5,0.1,6,4
CUST_2489,0.2,2.0,438.77,45.3,0.0,31.3,0.0,23,38
CUST_2490,2.6,3.4,512.25,56.9,0.95,35.5,0.49,20,35
CUST_2491,14.4,23.2,7211.28,54.7,0.95,56.2,0.0,38,11
CUST_2492,4.2,18.8,3903.73,25.8,0.46,11.2,0.14,25,24
CUST_2493,0.8,2.0,312.75,49.9,0.0,26.3,0.22,1,26
CUST_2494,6.3,10.4,2138.52,41.8,0.71,22.8,0.04,5,11
CUST_2495,8.2,5.8,1461.47,40.8,0.8,36.3,0.06,25,19
CUST_2496,2.3,4.6,377.07,49.6,0.95,30.0,0.5,15,39
CUST_2497,7.3,4.3,1489.26,25.9,0.95,40.9,0.04,28,14
CUST_2498,2.5,4.7,632.84,38.1,0.29,19.8,0.0,33,42
CUST_2499,2.6,3.6,459.61,46.6,0.95,27.8,0.36,17,34
CUST_2500,9.4,5.6,1572.14,41.7,0.95,39.4,0.07,28,15
CUST_2501,6.5,3.6,1310.98,35.1,0.95,36.5,0.13,20,12
CUST_2502,16.1,24.6,6200.13,48.7,0.0,34.9,0.16,23,10
CUST_2503,1.1,1.7,263.21,58.4,0.0,36.3,0.5,1,33
CUST_2504,0.2,1.2,393.43,36.1,0.0,25.3,0.27,6,29
CUST_2505,7.1,3.5,1279.17,29.9,0.95,32.1,0.03,19,18
CUST_2506,8.0,4.0,1481.33,32.9,0.95,50.5,0.0,30,15
CUST_2507,14.1,21.2,6473.16,48.1,0.0,41.3,0.22,20,7
CUST_2508,16.9,25.6,6816.86,50.2,0.4,41.2,0.17,38,16
CUST_2509,0.9,2.0,145.03,55.6,0.67,27.2,0.42,1,23
CUST_2510,4.5,8.6,1763.57,33.0,0.95,16.8,0.18,7,10
CUST_2511,15.2,22.4,6864.9,45.1,0.78,39.5,0.24,28,7
CUST_2512,1.2,1.8,219.27,51.1,0.0,25.5,0.18,1,42
CUST_2513,6.9,4.0,1327.74,21.9,0.0,31.6,0.15,10,18
CUST_2514,0.2,2.3,368.69,60.5,0.0,34.9,0.33,9,32
CUST_2515,16.6,25.1,6665.76,58.2,0.55,50.4,0.15,39,8
CUST_2516,5.1,23.0,4798.64,26.5,0.95,18.9,0.24,44,25
CUST_2517,18.2,26.3,8363.75,45.0,0.86,46.7,0.07,36,6
CUST_2518,10.2,6.1,1376.84,32.5,0.95,34.5,0.02,19,17
CUST_2519,7.8,4.8,1354.93,33.4,0.95,30.4,0.03,17,20
CUST_2520,0.2,2.1,286.56,31.2,0.34,26.3,0.0,6,39
CUST_2521,2.5,5.5,1665.96,30.4,0.48,32.0,0.23,1,10
CUST_2522,5.9,9.6,1837.74,43.9,0.95,32.3,0.13,9,11
CUST_2523,3.2,15.8,3780.82,24.1,0.95,18.3,0.33,20,16
CUST_2524,2.3,4.4,448.35,55.5,0.0,29.6,0.0,19,56
CUST_2525,3.2,18.2,3886.6,21.4,0.07,15.9,0.11,22,15
CUST_2526,4.6,19.6,3763.84,24.7,0.0,14.6,0.25,29,28
CUST_2527,2.0,3.9,537.66,54.2,0.94,29.5,0.0,32,40
CUST_2528,6.2,4.1,1588.08,23.3,0.0,29.1,0.18,14,11
CUST_2529,0.2,2.7,584.58,41.2,0.0,30.6,0.22,20,29
CUST_2530,5.7,4.1,1295.69,26.7,0.95,33.1,0.15,16,16
CUST_2531,14.5,22.8,6910.06,54.7,0.95,53.9,0.0,36,9
CUST_2532,3.2,5.4,574.31,68.5,0.07,33.7,0.26,31,47
CUST_2533,1.7,3.3,505.6,50.5,0.63,33.1,0.18,28,35
CUST_2534,16.8,25.9,5765.59,56.0,0.95,42.5,0.03,42,13
CUST_2535,17.1,26.8,8560.71,45.8,0.95,33.1,0.16,36,1
CUST_2536,9.1,4.9,1633.29,27.0,0.78,33.2,0.07,23,17
CUST_2537,8.6,5.9,1518.81,29.0,0.26,39.2,0.06,22,11
CUST_2538,1.6,4.7,1253.93,27.2,0.0,27.5,0.19,1,8
CUST_2539,5.3,9.3,1821.76,42.2,0.17,33.4,0.24,1,18
CUST_2540,2.1,2.1,241.1,44.7,0.08,21.7,0.37,1,40
CUST_2541,2.4,4.1,390.75,47.8,0.0,24.1,0.47,1,36
CUST_2542,2.1,3.3,424.04,57.7,0.92,37.0,0.4,16,35
CUST_2543,15.5,26.4,7173.32,49.3,0.36,46.5,0.0,37,12
CUST_2544,4.5,8.8,2084.52,27.0,0.0,15.7,0.05,5,18
CUST_2545,3.7,1.7,1160.2,26.8,0.87,26.6,0.26,5,11
CUST_2546,3.3,4.5,765.1,62.6,0.0,32.0,0.04,41,42
CUST_2547,7.8,5.6,1346.56,17.2,0.0,31.5,0.21,9,14
CUST_2548,4.7,15.8,3767.73,16.7,0.0,14.7,0.34,7,16
CUST_2549,5.2,20.7,3518.88,25.3,0.95,21.8,0.44,29,26
CUST_2550,6.2,17.1,3491.4,20.5,0.95,13.0,0.5,17,17
CUST_2551,1.5,4.2,475.82,46.3,0.0,27.0,0.22,19,39
CUST_2552,5.3,3.7,1159.61,22.7,0.0,38.1,0.21,11,17
CUST_2553,4.5,8.6,1512.9,37.5,0.64,30.9,0.18,10,10
CUST_2554,6.7,5.3,1437.33,33.7,0.0,31.4,0.23,18,13
CUST_2555,2.7,3.2,319.07,45.2,0.31,23.5,0.5,1,36
CUST_2556,1.5,3.2,411.97,65.5,0.78,33.2,0.5,28,25
CUST_2557,8.5,5.8,1757.56,13.7,0.0,35.6,0.08,20,14
CUST_2558,6.7,5.1,1282.98,33.9,0.0,33.6,0.31,20,15
CUST_2559,6.4,21.8,2888.0,28.7,0.0,20.2,0.47,35,27
CUST_2560,8.0,4.3,1250.55,37.6,0.95,42.7,0.0,21,19
CUST_2561,2.2,3.8,396.65,56.5,0.29,33.6,0.5,7,39
CUST_2562,9.8,16.8,5764.65,46.5,0.95,52.2,0.0,25,5
CUST_2563,4.4,7.8,1498.76,39.1,0.27,28.0,0.13,6,9
CUST_2564,8.9,8.2,1000.98,30.0,0.0,33.3,0.13,3,11
CUST_2565,1.4,4.2,615.96,51.5,0.0,26.0,0.38,39,35
CUST_2566,5.1,2.9,1261.85,16.2,0.11,28.3,0.2,7,17
CUST_2567,7.6,3.8,1521.23,30.9,0.95,38.4,0.03,27,18
CUST_2568,8.3,5.4,1597.12,24.4,0.0,39.5,0.15,23,16
CUST_2569,14.6,23.6,6360.0,51.3,0.78,43.8,0.1,31,5
CUST_2570,6.2,3.1,1119.84,24.5,0.35,35.4,0.09,1,14
CUST_2571,8.9,6.9,1286.96,27.8,0.0,38.0,0.14,15,22
CUST_2572,8.8,5.1,1649.85,20.5,0.22,32.6,0.09,20,16
CUST_2573,12.8,19.6,6014.63,56.9,0.95,43.9,0.0,28,11
CUST_2574,8.3,5.1,1566.6,27.8,0.95,37.7,0.0,24,14
CUST_2575,7.0,21.4,3345.04,29.1,0.65,22.6,0.5,21,25
CUST_2576,3.1,4.2,537.63,46.8,0.0,31.4,0.5,23,45
CUST_2577,6.3,4.9,1057.49,20.5,0.0,38.4,0.18,4,11
CUST_2578,1.7,3.5,435.26,14.8,0.0,13.3,0.19,4,46
CUST_2579,6.3,4.2,1368.19,40.2,0.95,42.9,0.0,23,15
CUST_2580,4.7,7.4,2013.56,41.7,0.95,33.4,0.27,13,10
CUST_2581,9.7,15.5,6622.15,40.0,0.95,34.6,0.0,17,9
CUST_2582,7.1,5.4,1213.49,31.4,0.95,36.0,0.05,19,5
CUST_2583,5.2,9.6,1747.33,34.3,0.0,27.7,0.04,2,6
CUST_2584,2.6,4.1,374.61,50.6,0.0,23.2,0.19,12,44
CUST_2585,6.2,2.7,1313.03,30.2,0.95,45.9,0.0,23,18
CUST_2586,0.6,3.3,503.01,59.2,0.05,39.2,0.0,32,40
CUST_2587,7.0,2.8,1187.96,30.5,0.95,34.5,0.02,12,22
CUST_2588,18.2,25.7,6162.66,42.5,0.0,39.3,0.3,24,9
CUST_2589,10.2,8.4,1599.77,36.4,0.0,34.3,0.19,26,7
CUST_2590,1.6,17.7,4231.39,20.6,0.95,16.1,0.0,31,23
CUST_2591,5.0,21.4,3753.6,29.7,0.48,16.3,0.26,32,27
CUST_2592,7.2,12.4,1832.97,41.9,0.36,28.0,0.07,8,12
CUST_2593,5.6,3.7,1495.23,23.8,0.0,31.5,0.24,21,17
CUST_2594,17.3,26.0,7139.15,56.9,0.95,56.5,0.0,42,12
CUST_2595,14.1,23.2,7293.71,53.6,0.95,52.8,0.0,36,10
CUST_2596,10.4,19.4,6264.99,51.9,0.38,51.8,0.08,27,11
CUST_2597,4.9,4.8,1215.66,18.1,0.0,25.2,0.25,4,8
CUST_2598,7.1,5.0,1368.45,25.7,0.0,34.2,0.13,14,7
CUST_2599,3.2,1.8,996.78,10.7,0.0,22.2,0.27,1,14
CUST_2600,5.8,2.7,1441.14,19.4,0.33,26.6,0.22,8,9
CUST_2601,11.2,8.3,1635.18,36.6,0.0,32.5,0.13,28,13
CUST_2602,17.5,26.6,6352.14,60.8,0.95,52.1,0.08,45,14
CUST_2603,0.2,1.3,192.81,48.1,0.0,31.3,0.0,1,29
CUST_2604,3.7,4.3,527.53,61.0,0.95,37.8,0.0,39,42
CUST_2605,4.2,14.4,3039.69,23.8,0.0,9.1,0.24,19,17
CUST_2606,8.4,4.6,1450.95,32.2,0.95,35.1,0.01,19,18
CUST_2607,7.9,4.4,1498.22,31.6,0.95,32.6,0.14,28,17
CUST_2608,10.9,6.3,1725.42,25.4,0.08,34.7,0.08,26,22
CUST_2609,1.3,2.6,500.99,57.5,0.24,27.2,0.5,24,22
CUST_2610,5.6,21.1,3153.38,28.4,0.0,15.9,0.28,29,19
CUST_2611,3.1,16.3,3634.08,21.3,0.0,5.3,0.05,16,22
CUST_2612,1.2,2.7,446.55,40.4,0.18,23.8,0.17,17,34
CUST_2613,3.4,1.8,976.14,27.2,0.95,35.2,0.02,6,14
CUST_2614,9.5,7.5,1512.53,31.8,0.02,32.1,0.13,23,13
CUST_2615,15.7,24.3,6544.38,35.9,0.0,33.3,0.25,18,7
CUST_2616,11.5,6.5,2205.03,35.3,0.0,38.5,0.24,48,21
CUST_2617,0.2,2.6,330.67,52.8,0.0,32.2,0.49,6,33
CUST_2618,0.2,2.0,400.54,45.4,0.0,28.2,0.0,20,30
CUST_2619,7.4,5.5,924.34,39.5,0.95,49.6,0.0,19,24
CUST_2620,10.1,7.3,1510.74,31.7,0.0,38.0,0.06,20,18
CUST_2621,9.4,6.4,1557.79,34.3,0.0,33.5,0.26,22,19
CUST_2622,2.8,16.3,3338.37,15.0,0.0,8.4,0.15,20,27
CUST_2623,1.8,1.7,297.52,51.5,0.0,30.1,0.5,1,36
CUST_2624,8.8,4.5,1731.4,32.3,0.95,45.9,0.0,29,14
CUST_2625,13.3,22.1,6072.97,22.1,0.0,22.9,0.5,5,10
CUST_2626,8.0,23.0,3990.31,28.0,0.0,26.1,0.5,29,19
CUST_2627,7.0,23.3,4313.57,27.1,0.0,19.2,0.4,34,10
CUST_2628,13.2,23.0,7076.87,46.1,0.14,44.5,0.0,28,10
CUST_2629,7.9,5.2,1435.26,35.9,0.95,38.6,0.0,24,11
CUST_2630,13.2,22.3,6485.19,38.2,0.0,36.8,0.0,20,7
CUST_2631,5.4,8.0,1555.89,29.9,0.95,29.3,0.18,13,15
CUST_2632,8.0,14.6,4811.27,32.3,0.87,34.1,0.07,3,8
CUST_2633,0.3,13.1,2913.77,18.2,0.0,6.3,0.0,11,18
CUST_2634,3.9,2.1,1471.1,23.3,0.95,26.9,0.17,14,3
CUST_2635,0.2,2.0,212.94,39.0,0.95,28.0,0.2,4,28
CUST_2636,1.1,3.3,471.7,56.0,0.0,30.5,0.45,17,36
CUST_2637,14.3,22.6,6061.63,60.8,0.95,54.6,0.0,41,8
CUST_2638,0.9,2.8,330.29,56.0,0.0,36.7,0.5,1,26
CUST_2639,2.7,5.9,1598.87,42.8,0.0,43.3,0.24,5,9
CUST_2640,12.1,19.3,6166.08,33.7,0.0,31.7,0.35,7,6
CUST_2641,8.5,5.6,1460.54,25.1,0.36,43.1,0.01,17,13
CUST_2642,5.2,4.6,401.68,48.0,0.95,21.7,0.5,2,45
CUST_2643,9.4,25.4,3760.64,22.0,0.0,18.0,0.5,23,23
CUST_2644,9.2,18.0,5579.66,32.9,0.0,28.6,0.37,4,6
CUST_2645,0.2,1.0,150.41,38.3,0.0,25.6,0.0,1,30
CUST_2646,7.4,5.8,1421.88,25.4,0.0,35.1,0.2,17,10
CUST_2647,5.9,10.2,1612.16,34.6,0.95,20.4,0.1,13,9
CUST_2648,6.8,4.8,1473.66,22.2,0.0,31.8,0.25,18,15
CUST_2649,8.1,5.0,1497.44,28.1,0.61,36.7,0.12,23,18
CUST_2650,2.5,4.8,1537.32,38.7,0.95,19.0,0.17,1,10
CUST_2651,1.1,1.5,305.32,68.2,0.95,41.5,0.43,4,22
CUST_2652,0.4,4.2,519.14,45.4,0.0,26.4,0.08,20,35
CUST_2653,0.2,3.2,558.83,37.1,0.0,19.5,0.24,6,38
CUST_2654,12.7,20.4,6411.19,47.1,0.95,41.2,0.06,28,3
CUST_2655,6.4,10.3,1775.66,34.6,0.45,24.9,0.01,5,11
CUST_2656,1.2,2.5,365.27,44.3,0.0,20.6,0.1,1,34
CUST_2657,8.1,6.2,1315.14,20.5,0.0,27.8,0.18,7,10
CUST_2658,3.1,6.2,1589.08,34.6,0.0,24.8,0.15,1,16
CUST_2659,16.4,25.9,5717.13,42.3,0.0,37.1,0.25,27,9
CUST_2660,4.5,2.3,1177.74,25.0,0.95,28.9,0.15,10,16
CUST_2661,9.2,6.6,1624.58,28.1,0.0,33.8,0.15,25,16
CUST_2662,6.8,5.8,1072.12,24.6,0.01,31.3,0.07,5,9
CUST_2663,4.7,2.7,1182.02,20.2,0.06,24.3,0.29,5,13
CUST_2664,12.4,18.8,6419.82,58.4,0.95,53.4,0.0,36,13
CUST_2665,13.3,18.4,5394.46,49.7,0.95,52.5,0.0,23,4
CUST_2666,7.0,20.2,3353.52,25.1,0.0,16.2,0.5,26,26
CUST_2667,4.1,7.6,1663.34,41.6,0.95,29.7,0.23,10,12
CUST_2668,8.4,6.5,1326.43,31.2,0.0,40.2,0.09,17,12
CUST_2669,3.9,7.2,1817.75,38.6,0.95,29.6,0.25,7,13
CUST_2670,5.8,9.3,1932.81,56.0,0.95,38.4,0.17,12,8
CUST_2671,0.8,17.2,4046.9,17.6,0.95,9.8,0.0,19,20
CUST_2672,5.3,4.2,1514.04,27.2,0.0,35.3,0.32,22,10
CUST_2673,5.8,17.7,3282.27,19.8,0.0,14.2,0.5,15,23
CUST_2674,0.2,3.0,491.53,63.2,0.95,35.9,0.0,26,24
CUST_2675,6.8,4.6,1277.52,26.3,0.42,24.9,0.2,10,17
CUST_2676,12.9,20.7,6316.28,40.1,0.49,30.0,0.33,20,8
CUST_2677,6.0,10.5,1852.03,43.3,0.95,36.5,0.32,5,17
CUST_2678,7.6,4.9,1684.55,28.7,0.0,39.0,0.2,22,12
CUST_2679,6.9,5.2,1256.0,32.7,0.0,28.5,0.21,13,16
CUST_2680,0.8,14.8,3602.32,18.5,0.93,20.0,0.11,16,23
CUST_2681,5.1,21.3,4513.4,27.8,0.95,18.1,0.28,25,22
CUST_2682,1.3,3.5,529.32,43.1,0.0,35.0,0.5,14,43
CUST_2683,4.5,1.1,1464.85,19.2,0.95,29.3,0.11,12,7
CUST_2684,0.2,2.3,602.4,30.1,0.0,21.0,0.29,16,24
CUST_2685,5.7,3.2,1265.3,16.3,0.18,29.2,0.16,7,16
CUST_2686,10.3,16.2,6370.15,28.3,0.95,33.1,0.04,7,3
CUST_2687,0.2,1.6,458.42,49.4,0.0,25.5,0.0,12,24
CUST_2688,2.9,5.1,602.99,62.4,0.95,39.5,0.16,47,44
CUST_2689,8.0,24.2,4417.23,28.1,0.13,20.3,0.5,38,29
CUST_2690,6.5,10.2,2052.09,37.7,0.83,30.7,0.03,19,11
CUST_2691,0.2,3.1,439.19,34.2,0.0,22.8,0.0,14,37
CUST_2692,1.9,3.4,492.25,62.8,0.36,33.4,0.28,17,29
CUST_2693,0.2,1.2,399.73,59.0,0.68,31.1,0.04,21,16
CUST_2694,8.3,6.4,996.06,35.4,0.69,39.0,0.0,11,15
CUST_2695,7.9,15.3,5902.68,46.2,0.95,42.2,0.0,21,7
CUST_2696,9.2,9.1,982.7,39.9,0.0,42.6,0.14,18,18
CUST_2697,3.9,6.8,1610.23,39.5,0.95,34.1,0.47,4,17
CUST_2698,6.7,3.2,1676.01,24.1,0.95,24.2,0.23,19,16
CUST_2699,5.8,9.6,1871.92,35.6,0.24,26.2,0.04,7,12
CUST_2700,9.1,6.8,1567.34,26.6,0.0,34.6,0.21,21,14
CUST_2701,7.4,6.0,1396.98,29.0,0.0,32.7,0.17,18,19
CUST_2702,3.8,3.5,441.09,53.6,0.95,30.0,0.24,33,43
CUST_2703,9.0,22.2,4278.8,24.9,0.0,15.9,0.5,33,16
CUST_2704,2.0,3.5,572.81,68.2,0.0,32.5,0.39,14,41
CUST_2705,5.3,8.4,1647.72,41.0,0.95,29.6,0.27,9,14
CUST_2706,7.3,4.0,1265.18,26.2,0.51,29.1,0.17,8,22
CUST_2707,6.3,11.1,2142.83,30.8,0.57,25.8,0.15,12,10
CUST_2708,0.8,2.8,519.19,66.9,0.0,38.2,0.5,17,29
CUST_2709,11.9,17.6,6031.37,37.8,0.58,31.4,0.14,10,6
CUST_2710,3.9,4.0,608.99,53.7,0.55,26.1,0.5,26,39
CUST_2711,5.5,2.5,1263.02,18.8,0.59,24.8,0.24,11,22
CUST_2712,4.6,7.3,2070.69,32.5,0.0,25.5,0.1,1,20
CUST_2713,11.8,8.8,1625.96,37.4,0.83,44.8,0.0,37,23
CUST_2714,0.3,2.4,383.18,48.6,0.0,30.9,0.5,9,30
CUST_2715,0.2,2.7,180.22,36.3,0.0,28.7,0.13,1,47
CUST_2716,0.2,1.2,186.72,41.8,0.2,22.7,0.14,1,26
CUST_2717,13.4,21.7,6846.17,33.0,0.0,40.3,0.14,17,9
CUST_2718,6.7,10.6,1909.6,36.6,0.83,16.4,0.01,7,12
CUST_2719,4.0,18.3,2893.41,23.0,0.0,19.0,0.43,21,29
CUST_2720,12.5,19.2,7312.38,42.9,0.95,36.3,0.0,24,4
CUST_2721,14.2,17.7,6233.4,33.5,0.31,29.4,0.23,7,11
CUST_2722,1.2,4.3,527.74,59.9,0.3,35.3,0.29,31,41
CUST_2723,1.5,4.2,598.57,60.8,0.0,35.6,0.5,30,35
CUST_2724,2.5,3.1,358.63,45.6,0.0,25.7,0.44,4,44
CUST_2725,7.2,3.8,1491.77,28.3,0.95,25.0,0.23,18,13
CUST_2726,5.2,3.9,1096.33,29.7,0.0,26.1,0.22,1,15
CUST_2727,0.3,2.1,383.03,29.7,0.12,16.8,0.0,10,28
CUST_2728,1.7,3.1,305.79,38.7,0.0,26.6,0.43,1,50
CUST_2729,2.0,3.2,484.45,44.4,0.0,23.1,0.38,13,33
CUST_2730,16.1,25.8,5959.62,56.4,0.07,51.7,0.07,37,9
CUST_2731,5.2,1.8,1674.8,25.5,0.95,42.9,0.13,31,15
CUST_2732,0.2,1.7,497.98,44.6,0.0,23.0,0.0,17,18
CUST_2733,0.2,2.1,383.95,39.6,0.0,28.7,0.0,1,27
CUST_2734,2.2,2.6,280.51,63.2,0.95,37.3,0.5,10,35
CUST_2735,4.9,9.3,2430.72,35.5,0.07,23.3,0.18,1,16
CUST_2736,14.1,21.3,7341.0,38.6,0.87,36.0,0.16,19,2
CUST_2737,4.0,5.0,459.37,79.9,0.95,41.6,0.01,26,44
CUST_2738,5.6,2.6,1297.62,13.8,0.12,23.9,0.14,5,14
CUST_2739,1.2,2.0,359.78,60.1,0.0,29.3,0.35,7,31
CUST_2740,5.3,2.7,1107.21,21.3,0.76,26.1,0.16,2,19
CUST_2741,5.4,9.8,1939.89,30.6,0.14,21.8,0.1,1,7
CUST_2742,7.6,5.1,1484.95,24.8,0.0,33.2,0.03,11,16
CUST_2743,0.5,13.5,3303.12,19.7,0.95,11.9,0.0,13,23
CUST_2744,3.5,6.8,1251.35,34.1,0.0,22.0,0.0,1,9
CUST_2745,2.1,3.5,287.69,58.1,0.95,33.4,0.5,10,25
CUST_2746,16.1,23.7,7756.0,44.2,0.95,34.8,0.29,33,4
CUST_2747,0.2,1.0,356.72,35.9,0.0,26.6,0.24,2,25
CUST_2748,2.8,3.2,526.45,38.8,0.91,20.7,0.1,20,43
CUST_2749,3.2,5.0,399.98,53.3,0.95,29.0,0.48,30,41
CUST_2750,2.3,2.7,222.43,57.7,0.64,27.4,0.26,2,49
CUST_2751,5.8,21.2,4309.23,27.7,0.95,19.6,0.47,37,27
CUST_2752,1.3,2.7,518.82,49.8,0.0,27.7,0.5,18,35
CUST_2753,7.0,5.2,1393.51,29.2,0.0,27.8,0.23,15,12
CUST_2754,4.3,21.1,3461.0,25.6,0.41,21.4,0.3,36,23
CUST_2755,3.0,15.1,3356.19,29.6,0.95,20.8,0.22,33,17
CUST_2756,5.7,8.1,1725.46,32.6,0.95,29.6,0.21,12,16
CUST_2757,0.2,1.7,148.85,39.6,0.0,23.1,0.0,1,36
CUST_2758,13.0,21.0,6270.64,53.7,0.58,45.8,0.12,25,5
CUST_2759,0.2,3.0,599.87,48.1,0.0,21.5,0.16,14,20
CUST_2760,1.0,1.9,391.13,45.0,0.0,27.9,0.23,1,32
CUST_2761,17.2,26.0,6492.56,56.8,0.74,47.7,0.13,39,9
CUST_2762,1.7,3.1,517.23,63.8,0.95,30.3,0.05,35,26
CUST_2763,4.3,5.6,728.88,62.9,0.95,40.8,0.49,45,43
CUST_2764,11.1,8.0,1215.42,36.6,0.95,44.0,0.0,25,21
CUST_2765,3.0,10.8,3114.14,24.7,0.39,14.5,0.31,14,11
CUST_2766,4.5,7.7,1809.76,29.3,0.13,26.8,0.18,1,11
CUST_2767,9.7,4.3,1578.07,31.6,0.95,31.1,0.14,20,25
CUST_2768,0.2,1.0,204.6,36.3,0.0,21.4,0.5,1,33
CUST_2769,2.1,17.4,4300.15,20.0,0.95,22.3,0.24,21,17
CUST_2770,11.6,19.5,5357.75,44.1,0.09,49.6,0.01,18,11
CUST_2771,7.3,5.2,1461.67,30.7,0.0,31.2,0.17,18,18
CUST_2772,9.1,5.2,1483.38,28.8,0.67,39.1,0.14,23,21
CUST_2773,1.4,3.1,376.79,46.5,0.0,22.8,0.5,10,32
CUST_2774,0.2,2.3,473.45,38.8,0.0,30.8,0.0,18,33
CUST_2775,16.9,25.1,6362.32,52.4,0.95,42.1,0.05,33,10
CUST_2776,1.7,2.5,580.32,41.5,0.41,26.2,0.28,30,34
CUST_2777,16.2,24.3,5834.31,50.1,0.4,53.4,0.0,29,10
CUST_2778,9.5,7.5,1558.04,33.6,0.0,34.1,0.21,28,14
CUST_2779,14.3,20.1,7082.59,53.6,0.95,54.0,0.0,29,10
CUST_2780,7.7,14.7,5852.12,48.5,0.95,36.4,0.0,14,10
CUST_2781,16.4,24.7,6649.22,54.2,0.45,49.0,0.15,34,9
CUST_2782,5.4,2.9,1295.66,23.2,0.95,22.9,0.16,3,6
CUST_2783,0.2,1.9,383.79,48.4,0.0,23.0,0.14,9,33
CUST_2784,2.0,3.3,608.14,29.1,0.0,21.8,0.0,22,43
CUST_2785,0.9,3.5,716.15,45.1,0.0,27.6,0.0,31,49
CUST_2786,1.2,1.9,453.18,45.7,0.0,31.0,0.44,5,25
CUST_2787,3.6,7.1,1693.07,42.4,0.12,27.4,0.15,1,13
CUST_2788,1.2,3.8,299.88,56.9,0.95,38.1,0.26,23,41
CUST_2789,5.2,8.5,2142.23,32.5,0.0,29.8,0.2,4,18
CUST_2790,8.7,6.9,1223.0,25.2,0.0,37.9,0.09,12,22
CUST_2791,0.2,1.8,440.45,30.5,0.0,22.0,0.0,9,32
CUST_2792,0.6,12.1,3516.9,17.6,0.0,12.9,0.06,13,18
CUST_2793,2.2,1.8,244.52,53.6,0.58,26.2,0.27,1,42
CUST_2794,7.6,6.0,1511.89,26.3,0.0,31.7,0.27,18,14
CUST_2795,2.7,4.4,513.9,38.1,0.0,24.4,0.19,9,44
CUST_2796,1.9,3.4,483.5,62.7,0.0,38.1,0.45,22,47
CUST_2797,7.6,3.1,1763.41,18.0,0.95,26.4,0.16,18,16
CUST_2798,17.8,25.9,6116.31,49.2,0.0,44.4,0.08,26,5
CUST_2799,0.2,1.2,177.81,46.0,0.0,30.3,0.1,1,27
CUST_2800,3.4,2.1,1194.52,23.5,0.09,26.4,0.27,7,13
CUST_2801,0.2,2.8,463.26,29.2,0.0,17.1,0.07,8,28
CUST_2802,4.5,1.3,1196.96,27.0,0.95,40.0,0.0,13,12
CUST_2803,6.9,10.7,2134.52,47.0,0.07,35.4,0.15,6,23
CUST_2804,0.7,16.3,3397.55,16.5,0.0,6.0,0.0,12,28
CUST_2805,1.6,3.1,627.46,50.5,0.0,26.6,0.04,33,43
